student_id,course,grade,points_earned,max_points
7352348,1115,a,4,4
2736273,1170,a,4,4
2736273,1215,a,4,4
7064041,1170,a,4,4
7064041,1115,w,0,0
9727489,1170,b,3,4
9727489,1003,d,1,4
9727489,1590,f,0,4
4730188,1400,b,3,4
4730188,1530,b,3,4
4730188,1590,c,2,4
8485972,1001,d,1,4
8485972,1002,b,3,4
1146311,1001,c,2,4
1146311,1002,b,3,4
1146311,1590,d,1,4
8119403,1003,c,2,4
8119403,1215,b,3,4
2334159,1215,a,4,4
2334159,1002,d,1,4
2334159,1170,a,4,4
6260547,1170,a,4,4
6260547,1580,b,3,4
6260547,1215,w,0,0
2075201,1530,f,0,4
2075201,1003,a,4,4
3934148,1170,b,3,4
3934148,1115,d,1,4
3934148,1215,f,0,4
4488220,1001,b,3,4
4488220,1530,b,3,4
4488220,1002,b,3,4
3836296,1600,a,4,4
3836296,1002,b,3,4
3836296,1115,a,4,4
3865969,1400,a,4,4
3865969,1215,b,3,4
5933572,1600,a,4,4
5933572,1170,f,0,4
4831484,1050,a,4,4
4831484,1580,a,4,4
4831484,1597,b,3,4
8813142,1400,a,4,4
8813142,1003,a,4,4
8813142,1580,a,4,4
6752022,1530,a,4,4
6752022,1115,a,4,4
1937419,1600,b,3,4
1937419,1050,b,3,4
1937419,1580,a,4,4
9374060,1600,d,1,4
9374060,1530,b,3,4
9374060,1003,b,3,4
4428595,1400,d,1,4
4428595,1050,a,4,4
4428595,1115,f,0,4
3558345,1170,a,4,4
3558345,1215,b,3,4
8117204,1400,b,3,4
8117204,1600,a,4,4
8117204,1215,f,0,4
5735796,1001,b,3,4
5735796,1002,b,3,4
5735796,1115,b,3,4
3765188,1003,d,1,4
3765188,1590,b,3,4
3790077,1530,b,3,4
3790077,1115,b,3,4
1824962,1530,b,3,4
1824962,1003,b,3,4
1824962,1597,f,0,4
4930909,1600,f,0,4
4930909,1170,b,3,4
4930909,1530,a,4,4
4029719,1530,a,4,4
4029719,1002,a,4,4
5403202,1002,d,1,4
5403202,1597,a,4,4
5403202,1215,a,4,4
5261160,1530,a,4,4
5261160,1597,f,0,4
4234075,1170,a,4,4
4234075,1597,c,2,4
4401260,1600,w,0,0
4401260,1170,w,0,0
4401260,1215,a,4,4
9786090,1002,d,1,4
9786090,1003,b,3,4
9786090,1590,a,4,4
7349359,1170,b,3,4
7349359,1580,b,3,4
7349359,1597,b,3,4
1058891,1530,f,0,4
1058891,1215,f,0,4
3304601,1600,b,3,4
3304601,1590,a,4,4
3304601,1215,a,4,4
4903885,1600,a,4,4
4903885,1050,a,4,4
7489652,1002,d,1,4
7489652,1050,f,0,4
7489652,1170,a,4,4
3201900,1002,b,3,4
3201900,1590,b,3,4
9670997,1600,a,4,4
9670997,1170,a,4,4
9670997,1580,d,1,4
1334205,1003,f,0,4
1334205,1590,a,4,4
1191185,1002,a,4,4
1191185,1580,c,2,4
3005735,1170,b,3,4
3005735,1597,a,4,4
5977042,1530,a,4,4
5977042,1003,c,2,4
5977042,1590,f,0,4
1308743,1002,f,0,4
1308743,1115,a,4,4
1308743,1580,b,3,4
8776232,1530,b,3,4
8776232,1003,a,4,4
8776232,1590,a,4,4
7301471,1050,b,3,4
7301471,1002,a,4,4
7301471,1597,b,3,4
7337741,1597,w,0,0
7337741,1590,d,1,4
7337741,1215,b,3,4
8591058,1170,b,3,4
8591058,1597,a,4,4
7394098,1003,f,0,4
7394098,1597,f,0,4
5162033,1001,c,2,4
5162033,1002,a,4,4
5162033,1170,a,4,4
1438008,1600,c,2,4
1438008,1002,w,0,0
1438008,1597,a,4,4
2155099,1590,a,4,4
2155099,1215,b,3,4
1932759,1001,c,2,4
1932759,1597,b,3,4
4912478,1580,a,4,4
4912478,1215,b,3,4
5239597,1600,b,3,4
5239597,1002,b,3,4
5239597,1580,b,3,4
6799063,1400,a,4,4
6799063,1003,c,2,4
6283185,1170,b,3,4
6283185,1580,c,2,4
6283185,1215,b,3,4
1017481,1050,b,3,4
1017481,1115,f,0,4
6345509,1050,a,4,4
6345509,1115,a,4,4
6345509,1590,c,2,4
6982180,1400,a,4,4
6982180,1115,a,4,4
6982180,1590,a,4,4
